,0,1,2
02010409_E.wav,N,N,N
02110029_D#.wav,N,W,N
02100048_F.wav,N,N,N
02000139_F.wav,W,W,W
02010062_G.wav,N,N,N
02110348_E.wav,W,W,N
02000024_F.wav,N,W,N
02010370_D#.wav,W,W,W
02200196_D#.wav,N,W,N
02100136_E.wav,N,N,W
02000163_A.wav,N,N,W
02100110_F.wav,W,W,W
02000047_E.wav,N,N,N
02110443_F.wav,W,W,N
02210026_E.wav,N,N,N
02100064_G#.wav,N,N,N
02210045_F.wav,N,N,W
02110049_E.wav,N,W,W
02000325_F.wav,N,N,W
02000360_F.wav,N,W,N
02210206_D#.wav,N,W,W
02100125_A#.wav,N,N,N
02110393_F.wav,N,N,N
02000406_D#.wav,N,N,N
02000158_F.wav,N,N,N
02100131_G#.wav,W,W,W
02200046_F.wav,N,W,W
02200458_D#.wav,N,W,W
02010363_F.wav,N,W,W
02000202_D#.wav,W,W,N
02010326_F.wav,N,W,W
02100390_F.wav,N,N,N
02000453_D#.wav,N,W,W
02210353_D#.wav,W,W,N
02110092_G.wav,W,W,N
02200302_F.wav,N,W,N
02210280_F.wav,W,W,W
02000259_F.wav,W,W,N
02200191_F#.wav,W,W,W
02100466_E.wav,N,W,W
02210139_F.wav,W,W,W
02100091_F.wav,W,W,W
02200409_E.wav,W,W,W
02200062_G.wav,N,N,N
02200446_D#.wav,N,N,N
02200317_D#.wav,W,W,W
02010246_D#.wav,N,W,W
02210047_E.wav,N,N,N
02210163_A.wav,W,W,W
02210024_F.wav,W,N,W
02110441_E.wav,N,N,W
02110090_E.wav,N,N,N
02000045_F.wav,W,W,N
02210362_F#.wav,W,W,W
02210239_G#.wav,N,W,W
02000462_F#.wav,W,W,W
02110467_F.wav,W,W,W
02100171_F.wav,N,N,W
02000026_E.wav,W,W,N
02210187_D#.wav,N,W,N
02110001_D#.wav,N,W,W
02100421_G.wav,N,N,N
02210360_F.wav,N,W,N
02110329_E.wav,W,W,W
02210325_F.wav,N,W,W
02010387_G.wav,N,N,N
02100078_F#.wav,W,W,W
02200166_F.wav,N,W,N
02110295_D.wav,N,W,W
02200123_F.wav,W,W,W
02110070_D#.wav,N,N,W
02100109_F.wav,N,W,W
02110332_F.wav,N,N,N
02010341_A.wav,N,N,W
02000310_D#.wav,N,W,W
02000413_F#.wav,N,W,N
02210106_D.wav,N,W,N
02000242_F#.wav,W,N,N
02000210_D#.wav,N,N,N
02000384_F.wav,W,W,W
02010243_F.wav,N,W,N
02200267_F.wav,N,N,N
02010412_G.wav,N,W,N
02110194_D.wav,W,W,N
02100030_G.wav,W,W,N
02010237_D#.wav,N,N,N
02110076_F.wav,W,W,W
02000411_F.wav,N,N,W
02100197_E.wav,W,N,N
02010254_D#.wav,N,N,N
02100350_F.wav,W,W,W
02010385_E.wav,N,W,N
02200142_G.wav,N,N,N
02000264_F.wav,W,W,W
02010354_D#.wav,W,W,W
02000221_F.wav,N,N,W
02200107_G.wav,N,W,W
02010222_G.wav,W,N,N
02210141_F.wav,N,N,N
02000198_F.wav,N,W,W
02200086_F.wav,W,W,W
02100438_F.wav,N,W,N
02210122_E.wav,W,W,W
02100051_F.wav,N,W,N
02200018_E.wav,N,W,W
02210195_D#.wav,N,N,W
02100480_F.wav,N,W,N
02010229_D#.wav,W,W,W
02000422_D#.wav,W,W,W
02000373_D#.wav,W,W,N
02010455_E.wav,N,W,W
02200265_D.wav,W,W,W
02010478_D#.wav,W,W,W
02200378_D#.wav,W,W,W
02200429_D#.wav,W,W,W
02000273_D#.wav,N,W,N
02010436_F.wav,W,W,W
02210205_F.wav,N,W,W
02210240_F.wav,W,W,W
02100149_D#.wav,N,N,N
02110209_G.wav,N,W,W
02010105_F.wav,W,W,N
02010149_D#.wav,N,N,W
02110052_E.wav,N,W,W
02010140_F.wav,N,N,N
02000456_F.wav,N,N,N
02200199_F.wav,N,W,W
02000087_F.wav,N,W,W
02110422_D#.wav,N,N,N
02000143_G.wav,N,N,N
02110373_D#.wav,N,N,N
02100269_E.wav,N,W,W
02100229_D#.wav,N,N,W
02110273_D#.wav,N,W,W
02100478_D#.wav,N,N,N
02110330_F.wav,N,W,N
02200165_D#.wav,N,N,N
02010204_F.wav,N,N,N
02010241_F.wav,N,N,N
02200319_G.wav,N,N,N
02210437_F.wav,N,W,N
02200121_F.wav,N,W,W
02100254_D#.wav,N,N,N
02100376_G.wav,N,W,W
02000019_E.wav,W,N,N
02210085_E.wav,N,N,N
02100354_D#.wav,N,N,N
02210454_E.wav,W,W,N
02210207_F.wav,N,N,N
02100237_D#.wav,N,N,N
02000104_E.wav,N,N,W
02100016_F.wav,W,W,N
02200006_D#.wav,W,W,W
02200079_F.wav,N,N,N
02010471_F.wav,N,W,W
02000167_F.wav,N,N,N
02010434_F.wav,N,N,N
02110310_D#.wav,W,W,W
02200084_F.wav,W,W,N
02110413_F#.wav,N,W,W
02110242_F#.wav,N,N,N
02110169_F.wav,W,W,W
02110210_D#.wav,W,W,W
02210470_D.wav,N,W,W
02210299_E.wav,N,N,N
02010078_F#.wav,N,N,N
02000266_F.wav,N,W,W
02000070_D#.wav,N,W,N
02210021_D#.wav,N,N,N
02000223_F.wav,N,N,N
02210296_D#.wav,W,W,W
02100374_E.wav,W,W,W
02000001_D#.wav,N,N,N
02010060_F.wav,W,W,N
02110137_E.wav,N,W,W
02210050_D#.wav,N,N,N
02200468_F.wav,W,W,W
02110404_G.wav,W,W,W
02000238_E.wav,N,N,N
02100349_E.wav,W,W,N
02200300_F.wav,N,W,N
02200345_F.wav,N,W,W
02110462_F#.wav,N,N,W
02210282_F.wav,N,W,W
02110236_E.wav,N,N,W
02010361_F.wav,N,W,W
02010324_F.wav,N,N,N
02110255_F.wav,N,N,N
02100392_F.wav,N,N,N
02210081_A.wav,N,N,N
02100246_D#.wav,W,W,W
02210183_F.wav,N,N,N
02200044_F.wav,N,W,N
02210301_E.wav,N,N,N
02210327_F.wav,W,W,W
02200114_D#.wav,N,W,W
02010180_F.wav,N,W,W
02110420_F.wav,N,N,N
02000061_E.wav,W,W,W
02100173_F.wav,N,W,N
02110465_F.wav,N,W,W
02110202_D#.wav,N,W,W
02210063_F.wav,N,N,N
02110453_D#.wav,N,N,W
02010138_F.wav,N,W,N
02200025_G.wav,W,W,N
02210284_D#.wav,W,W,N
02000346_F.wav,W,N,N
02200258_F.wav,N,W,N
02010131_G#.wav,N,N,N
02110406_D#.wav,N,N,N
02010125_A#.wav,W,W,W
02010468_F.wav,W,N,N
02200060_F.wav,N,W,W
02000282_F.wav,N,W,N
02010345_F.wav,W,W,W
02210283_F#.wav,N,N,N
02010064_G#.wav,N,W,W
02110257_E.wav,N,W,W
02010300_F.wav,W,W,N
02210238_E.wav,W,W,W
02110271_F.wav,N,W,N
02100370_D#.wav,N,W,W
02200324_F.wav,N,N,N
02200361_F.wav,N,W,W
02200113_F#.wav,N,W,N
02010044_F.wav,W,W,N
02100405_E.wav,N,N,W
02000183_F.wav,N,N,N
02110170_F.wav,W,W,N
02200013_F#.wav,W,W,N
02000081_A.wav,W,W,N
02100423_F.wav,N,W,N
02110135_F.wav,N,N,N
02000327_F.wav,N,N,W
02100270_E.wav,N,W,N
02000029_D#.wav,N,W,W
02100213_F.wav,N,W,W
02210178_D#.wav,W,W,W
02200022_D#.wav,W,W,W
02000301_E.wav,W,W,N
02110391_F.wav,N,N,N
02100256_F.wav,N,N,N
02210061_E.wav,N,W,N
02200180_F.wav,N,W,W
02110418_D#.wav,W,W,W
02200138_F.wav,N,N,W
02210057_F#.wav,N,W,W
02000054_D#.wav,W,W,W
02000063_F.wav,N,N,N
02100157_F.wav,W,N,N
02110154_G.wav,N,W,W
02100442_G.wav,W,W,N
02110234_D#.wav,N,W,W
02010258_F.wav,N,N,N
02210346_F.wav,N,N,N
02010025_G.wav,N,W,W
02210087_F.wav,N,W,W
02010199_F.wav,N,N,N
02210456_F.wav,N,W,W
02200140_F.wav,N,W,W
02200105_F.wav,N,W,W
02110314_F.wav,N,N,N
02110351_F.wav,W,W,N
02210074_D#.wav,N,N,N
02100459_D.wav,N,N,N
02210143_G.wav,W,W,N
02200241_F.wav,N,W,N
02200204_F.wav,W,W,W
02110469_D#.wav,N,W,W
02100433_D#.wav,N,W,W
02000454_E.wav,W,W,W
02110015_F.wav,W,W,N
02000085_E.wav,N,W,W
02210019_E.wav,W,W,N
02010002_D#.wav,N,W,W
02010121_F.wav,N,N,N
02000437_F.wav,W,W,W
02010319_G.wav,W,N,N
02200153_D#.wav,W,W,N
02100333_F.wav,W,W,W
02200130_D#.wav,N,N,N
02000207_F.wav,N,W,W
02000069_F#.wav,N,N,N
02200434_F.wav,N,N,W
02210167_F.wav,N,N,W
02200471_F.wav,W,N,W
02010079_F.wav,W,W,N
02210104_E.wav,N,N,N
02100077_F.wav,W,W,W
02100032_F.wav,W,W,W
02010084_F.wav,W,W,W
02100014_E.wav,W,W,W
02210223_F.wav,N,N,N
02110477_D#.wav,N,W,W
02210266_F.wav,N,N,N
02110031_G.wav,N,W,W
02000299_E.wav,N,N,N
02000470_D.wav,N,W,W
02200116_D#.wav,N,W,W
02200144_F#.wav,W,W,W
02110426_E.wav,N,N,N
02000067_F.wav,N,W,N
02000279_D.wav,N,W,W
02210449_E.wav,N,N,N
02110094_F.wav,N,W,N
02100190_D#.wav,W,W,W
02210119_D.wav,W,W,N
02100097_G.wav,N,N,N
02110368_F.wav,N,W,W
02100476_D#.wav,N,N,N
02010042_D.wav,N,W,W
02010219_F.wav,N,W,W
02210307_F.wav,N,N,N
02100009_D.wav,W,W,W
02200278_F.wav,N,W,W
02210386_D#.wav,N,N,N
02100217_F.wav,N,N,N
02210020_E.wav,N,N,N
02010306_D.wav,N,W,W
02110200_D#.wav,N,N,N
02210218_D.wav,N,W,W
02210065_E.wav,N,N,N
02200457_A.wav,W,W,W
02210043_F.wav,N,N,N
02010118_F.wav,N,N,N
02110288_F.wav,W,W,W
02200320_F.wav,N,W,N
02100461_G#.wav,N,N,W
02000003_D#.wav,N,W,W
02100401_E.wav,N,W,W
02110117_E.wav,N,N,W
02200448_F.wav,N,W,N
02010005_F.wav,N,N,N
02200108_D#.wav,N,N,W
02000151_F#.wav,W,W,N
02010023_E.wav,N,N,N
02100427_F.wav,N,W,N
02110189_F.wav,N,W,W
02100244_D#.wav,N,N,W
02010285_G.wav,N,N,N
02010304_F.wav,N,W,W
02010124_D#.wav,N,N,N
02210298_D#.wav,N,N,N
02200027_F#.wav,N,W,W
02110230_F.wav,N,N,N
02200075_D#.wav,N,N,N
02010432_E.wav,W,W,W
02210408_A.wav,W,W,W
02010055_D#.wav,W,W,N
02200004_D#.wav,N,W,N
02100010_E.wav,N,N,N
02010080_F.wav,N,W,N
02000147_F.wav,W,W,W
02010451_F.wav,N,N,N
02010414_F.wav,N,N,W
02010155_D#.wav,W,W,N
02010339_F.wav,N,N,N
02000417_G.wav,W,W,W
02210262_F.wav,N,W,N
02000452_G.wav,W,W,W
02200383_E.wav,W,W,W
02100182_D#.wav,N,N,N
02210201_E.wav,W,W,N
02000225_E.wav,N,W,W
02000172_D#.wav,W,N,N
02010028_D#.wav,N,N,W
02200358_F.wav,W,W,W
02000203_F.wav,W,W,W
02000297_F#.wav,N,N,N
02210294_D#.wav,N,W,W
02100290_D.wav,W,W,N
02100410_G#.wav,N,W,N
02200430_F.wav,W,W,W
02210126_F.wav,W,W,W
02100479_E.wav,N,W,N
02010038_F.wav,W,W,N
02100248_D#.wav,W,W,N
02210145_E.wav,W,W,W
02200416_E.wav,N,N,N
02110371_G.wav,W,W,W
02110212_D#.wav,N,N,W
02200245_F.wav,W,W,W
02210008_A#.wav,W,W,W
02100473_G#.wav,W,W,W
02110011_F.wav,N,W,N
02100193_F.wav,W,W,W
02010160_F.wav,N,N,N
02110037_E.wav,W,W,W
02210431_E.wav,W,W,W
02100407_D#.wav,N,W,N
02200162_E.wav,N,N,N
02000380_E.wav,N,W,W
02010036_D#.wav,N,W,N
02100292_F.wav,W,W,W
02200414_F.wav,N,W,W
02200451_F.wav,W,W,W
02210147_F.wav,W,W,W
02200080_F.wav,W,W,W
02110128_F.wav,N,N,N
02200432_E.wav,N,N,N
02000408_A.wav,N,W,N
02100303_D#.wav,N,N,N
02110355_G.wav,N,N,N
02000201_E.wav,N,N,N
02010383_E.wav,N,N,W
02210168_D#.wav,N,N,N
02000262_F.wav,N,N,N
02210452_G.wav,W,W,N
02210417_G.wav,N,W,W
02000039_D#.wav,W,W,N
02200339_F.wav,W,W,N
02210203_F.wav,W,W,W
02010358_F.wav,W,W,W
02110224_D#.wav,N,W,W
02110093_D#.wav,W,W,W
02210225_E.wav,N,W,W
02010416_E.wav,N,N,N
02100012_F.wav,W,W,W
02000145_E.wav,W,W,W
02010017_G#.wav,N,N,W
02200038_F.wav,N,N,N
02000126_F.wav,W,W,N
02010430_F.wav,N,W,W
02110334_F.wav,N,W,N
02000127_D#.wav,N,W,W
02000175_F#.wav,N,N,N
02210176_D#.wav,N,W,N
02010245_F.wav,N,N,N
02200160_F.wav,N,N,N
02110347_D#.wav,N,N,N
02010162_E.wav,W,W,W
02000431_E.wav,N,W,N
02110056_E.wav,W,W,N
02210380_E.wav,N,W,W
02100440_D#.wav,N,W,N
02210279_D.wav,N,N,N
02000449_E.wav,N,N,N
02210067_F.wav,W,W,N
02000307_F.wav,N,W,N
02200219_F.wav,N,W,W
02200120_D#.wav,N,N,N
02100215_E.wav,N,W,W
02200042_D.wav,N,W,W
02100233_F.wav,N,N,N
02100276_F.wav,W,W,W
02010071_D#.wav,W,W,W
02000119_D.wav,N,N,N
02010278_F.wav,N,W,W
02110435_F#.wav,W,W,N
02200118_F.wav,N,W,W
02110447_E.wav,N,W,W
02000043_F.wav,W,W,W
02010457_A.wav,N,N,N
02100132_F.wav,N,N,N
02000156_D#.wav,W,W,W
02000065_E.wav,W,W,W
02000218_D.wav,W,W,N
02000020_E.wav,N,N,N
02200306_D.wav,N,W,W
02210281_F#.wav,W,W,W
02110316_A.wav,N,W,W
02110277_E.wav,N,N,N
02010320_F.wav,W,W,W
02200389_D#.wav,N,W,W
02000035_D#.wav,N,N,N
02210381_F#.wav,W,W,N
02200289_D#.wav,N,N,N
02210164_D#.wav,N,W,W
02200023_E.wav,N,W,N
02200005_F.wav,N,N,W
02010448_F.wav,W,W,N
02100231_D.wav,W,W,N
02200111_F#.wav,N,N,N
02010112_D#.wav,N,N,N
02200285_G.wav,N,N,N
02110150_F.wav,N,N,N
02110115_F.wav,N,N,N
02110228_D#.wav,N,W,N
02110400_G.wav,N,W,W
02200304_F.wav,W,W,W
02100308_E.wav,N,N,N
02100272_D#.wav,N,N,N
02200472_D#.wav,N,N,W
02110445_E.wav,N,N,N
02000228_D#.wav,W,W,N
02000041_F.wav,W,W,N
02210098_F.wav,W,N,N
02200179_E.wav,N,N,N
02010272_D#.wav,W,W,W
02210379_D#.wav,N,W,W
02110463_F.wav,N,N,N
02100112_D#.wav,W,W,W
02210364_F.wav,N,W,N
02210321_F.wav,N,W,W
02110395_E.wav,N,W,N
02000340_F.wav,W,W,N
02010287_F.wav,W,W,W
02000366_E.wav,N,N,N
02000323_E.wav,W,W,W
02100274_F.wav,W,W,W
02110035_D#.wav,N,W,W
02100188_F.wav,N,W,W
02000428_F.wav,W,W,W
02100369_F.wav,N,N,N
02110156_D#.wav,W,W,N
02000399_G.wav,W,W,W
02010066_F.wav,N,N,N
02210235_F#.wav,W,W,W
02210305_G.wav,W,N,N
02210082_F#.wav,N,W,W
02110174_E.wav,W,W,W
02100095_F.wav,W,W,W
02000435_F#.wav,N,W,W
02100444_F.wav,N,W,W
02110152_F.wav,N,N,N
02200099_E.wav,N,N,N
02010040_E.wav,W,W,W
02100068_F.wav,W,W,W
02200007_F.wav,W,W,N
02100071_D#.wav,N,N,W
02200186_G.wav,N,N,W
02010367_F.wav,N,N,N
02010322_F.wav,W,W,N
02010440_D#.wav,N,N,N
02110253_F.wav,N,N,N
02100394_F.wav,N,N,N
02000286_E.wav,N,N,W
02200398_E.wav,W,W,N
02000102_E.wav,N,N,W
02110192_F.wav,N,W,W
02200059_E.wav,W,W,N
02000359_G.wav,W,W,W
02000161_F.wav,N,W,N
02100073_E.wav,N,W,W
02200331_D#.wav,W,W,W
02210344_F#.wav,N,W,W
02000347_D#.wav,N,N,N
02100311_F.wav,N,N,W
02000260_F.wav,N,N,N
02210216_D#.wav,N,W,W
02100337_E.wav,N,W,W
02100372_E.wav,W,W,W
02210100_F.wav,N,N,W
02110127_D#.wav,W,W,W
02110175_F#.wav,N,W,W
02010159_A.wav,W,W,W
02200475_E.wav,N,N,N
02200263_F.wav,N,W,W
02200226_F.wav,N,N,W
02000338_F.wav,W,W,W
02100249_F.wav,N,W,W
02100017_G#.wav,N,N,N
02210382_E.wav,N,W,W
02110072_F.wav,N,N,N
02000093_D#.wav,N,N,W
02010103_F.wav,N,N,N
02000415_F.wav,W,W,W
02010146_F.wav,W,W,W
02000450_F.wav,N,W,W
02000224_D#.wav,N,N,N
02210058_F.wav,N,N,W
02100313_D.wav,W,W,N
02210474_F.wav,N,W,W
02100148_F.wav,N,N,N
02110039_D#.wav,N,N,N
02000227_D.wav,N,W,W
02200101_E.wav,W,W,N
02210083_E.wav,N,W,N
02200252_D#.wav,N,N,N
02010261_E.wav,W,W,W
02200403_D#.wav,W,W,N
02200352_D#.wav,N,N,W
02010303_D#.wav,W,W,W
02210208_D#.wav,W,W,N
02210161_F.wav,N,N,N
02100036_D#.wav,N,N,W
02210359_G.wav,N,W,W
02010059_E.wav,W,W,W
02110336_G.wav,N,W,N
02210102_E.wav,N,W,N
02100335_F.wav,N,W,W
02010407_D#.wav,W,N,N
02110291_E.wav,N,N,N
02100356_E.wav,N,W,W
02210260_F.wav,N,N,N
02010473_G#.wav,N,N,N
02100034_F.wav,W,W,W
02200159_A.wav,N,N,N
02010475_E.wav,N,N,N
02200328_F#.wav,N,W,W
02210220_D#.wav,N,W,W
02000100_F.wav,N,W,N
02110312_F.wav,N,N,N
02000382_E.wav,W,W,W
02210343_D#.wav,N,W,N
02010410_G#.wav,W,W,W
02110357_F.wav,N,N,W
02010248_D#.wav,W,W,N
02210338_F.wav,W,W,N
02010226_F.wav,N,N,W
02210211_F#.wav,N,N,N
02000212_D#.wav,N,W,N
02010263_F.wav,W,W,W
02000058_F.wav,N,W,W
02100028_D#.wav,W,W,W
02110419_E.wav,N,N,W
02210450_F.wav,N,W,N
02200146_F.wav,N,N,N
02110172_D#.wav,W,W,N
02210415_F.wav,W,W,W
02200103_F.wav,W,W,W
02110297_F#.wav,N,N,N
02110293_G.wav,N,W,N
02100129_F.wav,W,W,N
02000083_E.wav,W,W,W
02210227_D.wav,N,W,N
02010101_E.wav,N,N,N
02200181_F#.wav,N,W,W
02010182_D#.wav,W,W,W
02210089_D#.wav,N,W,W
02000474_F.wav,N,W,W
02100055_D#.wav,N,N,N
02100155_D#.wav,N,N,N
02200261_E.wav,W,W,W
02100124_D#.wav,N,W,N
02010179_E.wav,N,W,N
02000098_F.wav,W,W,W
02210041_F.wav,N,N,N
02110275_D.wav,N,W,N
02000321_F.wav,N,N,N
02000364_F.wav,N,W,W
02200315_D#.wav,N,N,N
02110397_F.wav,N,N,N
02100250_F.wav,W,W,W
02010244_D#.wav,N,W,W
02200247_F#.wav,W,W,W
02210323_E.wav,N,N,N
02110003_D#.wav,W,W,W
02210366_E.wav,W,W,W
02200287_F.wav,N,N,N
02210340_F.wav,W,W,W
02110309_E.wav,W,W,W
02110151_F#.wav,W,N,N
02210428_F.wav,W,W,W
02100177_E.wav,N,N,W
02110424_E.wav,N,W,N
02200439_D#.wav,W,W,W
02110402_F.wav,N,W,W
02010461_G#.wav,W,W,W
02110096_F.wav,W,W,W
02210185_D#.wav,N,N,N
02110251_E.wav,N,N,N
02000200_D#.wav,W,W,W
02100396_E.wav,N,N,N
02110232_F.wav,W,W,W
02200040_E.wav,N,N,N
02010099_E.wav,N,W,W
02000305_G.wav,W,W,W
02200066_F.wav,N,N,W
02210399_G.wav,N,N,N
02010476_D#.wav,W,W,W
02010190_D#.wav,N,W,N
02010007_F.wav,N,W,W
02100460_F.wav,W,W,N
02100425_F.wav,W,W,W
02110133_F.wav,W,W,W
02010398_E.wav,N,W,W
02210286_E.wav,N,N,N
02200322_F.wav,N,N,W
02200367_F.wav,N,W,W
02010186_G.wav,W,W,W
02110134_G.wav,W,W,W
02100439_D#.wav,W,W,W
02110185_D#.wav,N,N,N
02210326_F.wav,N,W,W
02210363_F.wav,W,W,N
02210003_D#.wav,N,N,N
02200158_F.wav,W,W,W
02000046_F.wav,W,W,N
02010108_D#.wav,N,N,N
02210151_F#.wav,W,W,N
02110464_F.wav,N,N,W
02100315_D#.wav,N,N,N
02110048_F.wav,W,W,W
02000409_E.wav,N,W,W
02010139_F.wav,N,W,W
02100247_F#.wav,N,N,W
02200259_F.wav,N,N,N
02010280_F.wav,N,W,W
02000302_F.wav,N,W,W
02000298_D#.wav,N,W,W
02200124_D#.wav,N,N,N
02010027_F#.wav,W,W,N
02010075_D#.wav,N,N,N
02010116_D#.wav,N,N,N
02010024_F.wav,N,N,N
02010144_F#.wav,N,N,W
02110136_E.wav,N,N,N
02010047_E.wav,W,W,W
02010163_A.wav,W,W,W
02110110_F.wav,N,N,N
02100443_F.wav,N,N,W
02000062_G.wav,W,W,W
02100348_E.wav,N,N,N
02010325_F.wav,W,W,W
02010360_F.wav,W,W,N
02000386_D#.wav,W,W,W
02100393_F.wav,W,W,W
02200026_E.wav,N,W,N
02200045_F.wav,W,W,N
02100049_E.wav,W,W,W
02200384_F.wav,W,W,W
02000008_A#.wav,N,N,N
02210243_F.wav,W,W,W
02100388_E.wav,N,W,W
02110220_D#.wav,N,W,W
02010106_D.wav,N,N,W
02100328_F#.wav,W,W,N
02210341_A.wav,N,N,W
02000123_F.wav,W,W,W
02210387_G.wav,W,N,W
02000166_F.wav,N,N,N
02200411_F.wav,W,W,W
02200036_D#.wav,W,W,N
02210412_G.wav,N,N,N
02100375_E.wav,N,N,W
02000267_F.wav,W,W,W
02010122_E.wav,N,W,W
02200055_D#.wav,W,W,W
02010004_D#.wav,N,W,N
02200198_F.wav,N,W,N
02010141_F.wav,W,W,W
02000086_F.wav,N,W,N
02210222_G.wav,N,W,W
02110053_E.wav,W,W,N
02200155_D#.wav,N,W,N
02100268_E.wav,N,N,N
02200221_F.wav,W,W,W
02000107_G.wav,N,N,N
02000142_G.wav,N,W,N
02200264_F.wav,W,W,N
02110089_D#.wav,N,W,W
02100033_G.wav,W,W,W
02210385_E.wav,W,W,W
02100181_F#.wav,W,W,W
02210172_D#.wav,W,W,W
02200028_D#.wav,W,W,W
02010240_F.wav,N,N,N
02010205_F.wav,N,W,W
02210297_F#.wav,W,N,N
02000294_D#.wav,N,W,W
02210436_F.wav,N,N,N
02110343_D#.wav,W,W,W
02210455_E.wav,W,W,W
02000265_D.wav,W,W,W
02110088_F.wav,W,W,W
02000018_E.wav,N,W,W
02110211_F#.wav,N,W,N
02210127_D#.wav,W,W,N
02210175_F#.wav,N,N,N
02000176_D#.wav,W,W,W
02100332_F.wav,N,N,N
02000341_A.wav,W,N,N
02200106_D.wav,W,W,W
02000243_F.wav,N,N,W
02010384_F.wav,W,W,W
02210166_F.wav,N,W,N
02000387_G.wav,N,N,N
02100295_D.wav,W,N,N
02210123_F.wav,N,W,N
02110344_F#.wav,N,N,N
02110109_F.wav,W,W,N
02110216_D#.wav,N,N,N
02100076_F.wav,N,W,N
02010411_F.wav,W,W,W
02110197_E.wav,N,W,N
02210267_F.wav,N,N,W
02000412_G.wav,N,N,W
02100194_D.wav,W,W,W
02100331_D#.wav,N,W,W
02110030_G.wav,N,W,W
02000222_G.wav,N,N,N
02210086_F.wav,N,N,N
02200141_F.wav,W,W,N
02100252_D#.wav,N,N,N
02010198_F.wav,N,N,N
02110208_D#.wav,N,W,W
02110438_F.wav,N,N,W
02100352_D#.wav,W,W,N
02100403_D#.wav,N,W,W
02200122_E.wav,N,W,N
02110350_F.wav,W,W,W
02000385_E.wav,W,W,W
02000168_D#.wav,N,W,W
02210142_G.wav,N,N,N
02010264_F.wav,W,W,W
02010221_F.wav,N,N,W
02210107_G.wav,N,N,N
02210039_D#.wav,N,W,W
02200205_F.wav,N,N,N
02200240_F.wav,N,W,W
02110480_F.wav,N,N,N
02110051_F.wav,N,W,N
02210018_E.wav,N,W,W
02000455_E.wav,N,N,N
02210265_D.wav,N,N,N
02200017_G#.wav,N,N,N
02000436_F.wav,N,W,N
02000363_F.wav,N,N,N
02000281_F#.wav,N,N,N
02000326_F.wav,N,N,N
02210035_D#.wav,N,N,N
02010389_D#.wav,W,W,N
02000381_F#.wav,W,W,W
02110390_F.wav,N,N,N
02010289_D#.wav,N,N,N
02000164_D#.wav,N,W,W
02210046_F.wav,N,N,W
02010158_F.wav,N,N,N
02010111_F#.wav,N,N,N
02200112_D#.wav,N,W,N
02110466_E.wav,N,N,N
02200139_F.wav,W,W,N
02210409_E.wav,W,W,W
02110091_F.wav,N,N,N
02100472_D#.wav,N,W,N
02100092_G.wav,N,W,W
02110379_D#.wav,W,W,W
02210302_F.wav,W,W,W
02200280_F.wav,W,W,W
02010259_F.wav,W,W,W
02200163_A.wav,N,N,W
02200047_E.wav,N,W,W
02200024_F.wav,N,N,W
02010120_D#.wav,N,N,N
02210062_G.wav,W,W,W
02200071_D#.wav,W,N,N
02110082_F#.wav,N,N,W
02110235_F#.wav,N,W,W
02110421_G.wav,W,W,W
02200360_F.wav,N,N,W
02100329_E.wav,N,W,N
02200325_F.wav,W,W,W
02100090_E.wav,N,N,N
02100441_E.wav,W,W,N
02010045_F.wav,N,W,N
02210156_D#.wav,N,N,N
02010026_E.wav,W,W,N
02110171_F.wav,N,N,N
02100467_F.wav,W,W,W
02100404_G.wav,N,W,W
02010238_E.wav,N,N,N
02110349_E.wav,N,W,N
02210300_F.wav,W,W,W
02200282_F.wav,N,W,W
02210345_F.wav,W,W,W
02100137_E.wav,N,N,W
02000235_F#.wav,W,W,W
02210468_F.wav,W,W,N
02000060_F.wav,W,N,N
02000082_F#.wav,N,N,N
02210435_F#.wav,W,W,W
02200081_A.wav,W,W,W
02100120_D#.wav,N,N,W
02210044_F.wav,N,W,W
02200183_F.wav,N,N,W
02000361_F.wav,N,W,N
02100236_E.wav,N,W,W
02000324_F.wav,W,W,W
02200440_D#.wav,W,W,N
02110392_F.wav,W,W,W
02100255_F.wav,N,W,N
02010472_D#.wav,N,N,N
02210228_D#.wav,N,W,W
02000180_F.wav,W,W,W
02010061_E.wav,W,W,W
02200272_D#.wav,W,W,N
02100420_F.wav,N,W,W
02000379_D#.wav,N,W,W
02100465_F.wav,N,N,N
02110173_F.wav,N,N,N
02200301_E.wav,N,N,N
02100111_F#.wav,N,W,W
02200327_F.wav,N,N,N
02210025_G.wav,W,W,W
02210258_F.wav,N,W,N
02010346_F.wav,W,W,W
02100389_D#.wav,N,W,N
02110281_F#.wav,N,W,W
02100289_D#.wav,W,N,N
02200063_F.wav,N,W,W
02110164_D#.wav,N,N,N
02110381_F#.wav,N,W,W
02000138_F.wav,W,W,N
02010143_G.wav,N,W,N
02110269_E.wav,N,N,W
02100209_G.wav,N,N,N
02210093_D#.wav,W,W,N
02100052_E.wav,W,W,W
02000105_F.wav,W,W,N
02010087_F.wav,W,W,N
02210224_D#.wav,N,W,N
02010456_F.wav,N,W,W
02000140_F.wav,W,W,N
02210199_F.wav,N,W,W
02110168_D#.wav,N,W,N
02210121_F.wav,N,W,W
02200437_F.wav,W,W,W
02210319_G.wav,N,W,W
02110376_G.wav,W,W,W
02010019_E.wav,W,W,N
02200454_E.wav,W,W,W
02200085_E.wav,N,N,N
